merchant_id,merchant_group_id,merchant_category_id,subsector_id,numerical_1,numerical_2,category_1,most_recent_sales_range,most_recent_purchases_range,avg_sales_lag3,avg_purchases_lag3,active_months_lag3,avg_sales_lag6,avg_purchases_lag6,active_months_lag6,avg_sales_lag12,avg_purchases_lag12,active_months_lag12,category_4,city_id,state_id,category_2
M_ID_cade88a9a8,36823,683,34,-0.05747065,-0.05747065,N,E,E,1.53,2.33950617,3,1.97,3.54938272,6,2.26,4.3132716,12,N,51,16,1.0
M_ID_ca24e225d1,7854,278,37,-0.05747065,-0.05747065,N,E,D,0.84,0.86742424,3,0.73,0.74545455,5,0.73,0.74545455,5,Y,-1,24,2.0
M_ID_a1c8d0c9a6,12419,45,18,-0.04755575,-0.04755575,N,E,E,3.43,1.95833333,3,3.38,1.97916667,6,3.05,1.94444444,12,N,181,5,5.0
M_ID_d8a384bb46,27865,884,27,-0.05747065,-0.05747065,N,E,E,0.98,1.0,3,0.72,0.6547619,6,0.93,0.83928571,12,N,8,12,1.0
M_ID_e97ae0b92c,2217,497,27,-0.04755575,-0.04755575,N,E,E,1.5,1.91666667,3,2.4,2.58333333,6,3.36,3.04861111,12,N,-1,24,2.0
M_ID_9d401cb9ba,9070,422,27,-0.05747065,-0.05747065,Y,E,E,2.99,2.11111111,3,2.92,2.0,6,2.9,1.96527778,12,Y,-1,-1,
M_ID_3960401140,24635,454,39,-0.05747065,-0.05747065,N,E,E,0.98,0.87555556,3,0.87,0.78444444,6,0.86,0.75666667,12,Y,137,19,3.0
M_ID_a8767b29ef,35,317,25,-0.05747065,-0.05747065,N,E,E,4.39,11.0,2,4.39,11.0,2,4.39,11.0,2,Y,17,22,4.0
M_ID_a8767b29ef,35,317,25,0.27963609,0.27963609,N,C,C,1.84,1.62903704,3,1.58,1.40644444,6,1.59,1.38768302,12,Y,17,22,4.0
M_ID_76b5ea0234,27844,45,18,-0.05747065,-0.05747065,N,E,E,1.2,2.26666667,3,0.91,1.56666667,6,1.17,1.55,12,N,78,9,1.0
M_ID_3fe6630510,12557,842,37,-0.05747065,-0.05747065,N,E,E,1.04,1.04109589,3,1.1,0.92922374,6,1.22,1.03767123,12,Y,88,16,1.0
M_ID_68dc55fa63,6585,792,9,-0.04755575,-0.04755575,N,E,E,1.83,2.66666667,3,1.95,2.80555556,6,1.87,2.72222222,12,Y,1,12,1.0
M_ID_e3d12e9fe6,19005,68,27,-0.05747065,-0.05747065,N,E,E,0.95,0.88888889,3,0.99,1.16666667,6,1.5,1.59259259,12,N,22,16,1.0
M_ID_28f4feda8b,27245,278,37,-0.04755575,-0.04755575,N,E,E,0.91,0.9,3,1.38,1.22888889,6,1.65,1.51777778,12,N,-1,15,1.0
M_ID_e64e4b657f,48680,278,37,-0.05747065,-0.05747065,N,E,E,0.76,0.76793249,3,0.69,0.69409283,6,0.43,0.44198312,12,Y,88,16,1.0
M_ID_7ebe66314a,35,534,7,-0.04755575,-0.04755575,N,E,E,1.18,1.08695652,3,0.98,0.87681159,6,1.19,0.89130435,12,N,44,5,5.0
M_ID_4dc7a676a6,42460,307,19,-0.05747065,-0.05747065,N,E,E,2.35,4.48888889,3,41.71,81.55555556,6,63.98,132.2,12,N,224,16,1.0
M_ID_22a13bdd2d,12715,19,36,-0.05747065,-0.05747065,N,E,D,1.0,0.99339934,3,1.69,1.08910891,6,1.3,0.96782178,12,N,32,16,1.0
M_ID_2fbd59d5bf,4192,813,29,-0.05747065,-0.05747065,N,E,E,1.26,1.18181818,3,1.09,1.06818182,6,1.17,1.12878788,12,Y,-1,24,2.0
M_ID_763c92a842,5158,544,29,-0.05747065,-0.05747065,N,E,E,1.33,1.12121212,3,1.43,1.11868687,6,1.58,1.15025253,12,Y,69,9,1.0
M_ID_70946e658c,6409,518,27,-0.05747065,-0.05747065,N,E,E,3.12,1.88095238,3,4.18,2.4077381,6,4.52,2.63798701,11,N,283,9,1.0
M_ID_bcdcc55989,60089,367,16,-0.04755575,-0.04755575,N,E,E,1.1,1.26143791,3,1.19,1.31699346,6,1.22,1.35130719,12,N,-1,16,1.0
M_ID_0a00fa9e8a,35,302,22,-0.03764084,-0.03764084,Y,E,E,2.98,1.06060606,3,2.2,0.95454545,6,3.29,1.13510101,12,Y,-1,-1,
M_ID_0a00fa9e8a,35,302,22,2.1238083,2.1238083,Y,B,C,1.07,0.96844059,3,1.1,0.92776403,6,1.06,0.87714071,12,Y,-1,-1,
M_ID_dfacadf388,30498,68,27,-0.05747065,-0.05747065,N,E,E,0.5,0.66666667,3,0.37,0.61111111,6,0.58,0.79166667,12,N,-1,16,1.0
M_ID_9f19804cae,47959,278,37,-0.05747065,-0.05747065,N,E,E,1.06,1.02631579,3,0.96,0.9254386,6,0.72,0.67324561,12,N,-1,16,1.0
M_ID_a6323e883f,1112,278,37,-0.05747065,-0.05747065,N,E,E,0.94,0.88888889,3,0.7,0.61111111,6,0.74,0.64761905,7,N,-1,9,1.0
M_ID_d2f5ab40c2,110395,278,37,-0.05747065,-0.05747065,N,E,E,9.21,7.62162162,3,12.32,8.64414414,6,11.98,8.89189189,8,N,147,19,3.0
M_ID_efac462628,6652,884,27,-0.05747065,-0.05747065,N,E,E,1.48,2.08333333,3,1.81,2.8125,6,2.81,4.28125,12,N,-1,21,5.0
M_ID_9d67bc6e5a,25090,307,19,-0.04755575,-0.05747065,N,E,E,6.4,5.92063492,3,7.38,6.96428571,6,7.62,7.12962963,9,N,337,20,5.0
M_ID_40eb0a58da,35,511,7,0.05159329,0.05159329,N,E,E,1.65,1.95555556,3,2.01,2.27777778,6,2.03,2.30925926,12,N,47,16,1.0
M_ID_d5be577ba3,9156,222,21,-0.05747065,-0.05747065,N,E,E,2.55,1.54166667,3,2.3,1.375,6,3.54,1.70833333,12,Y,158,15,1.0
M_ID_e2c82dbd30,17785,437,15,-0.05747065,-0.05747065,N,E,E,1.13,1.16666667,3,1.06,1.54166667,6,1.7,1.85416667,12,Y,158,15,1.0
M_ID_393fa06e1c,21156,560,34,-0.05747065,-0.05747065,N,E,D,1.0,1.1897019,3,1.18,1.36585366,6,1.29,1.52168022,12,Y,17,22,4.0
M_ID_39132d08d5,11584,111,36,-0.03764084,-0.05747065,N,E,E,5.33,1.26190476,3,43.49,3.28571429,6,27.76,2.43055556,12,Y,87,11,3.0
M_ID_7eba9a19a9,46397,451,7,-0.04755575,-0.05747065,N,E,E,0.96,0.82051282,3,3.06,2.81410256,6,3.06,2.81410256,6,Y,88,16,1.0
M_ID_fad6ff8409,17430,458,20,-0.05747065,-0.05747065,N,E,E,0.73,0.90909091,3,0.51,0.62121212,6,0.6,0.66666667,12,Y,69,9,1.0
M_ID_398f1c7f26,3168,80,37,-0.05747065,-0.05747065,N,E,D,0.94,1.07051282,3,1.07,1.17307692,6,1.11,1.22836538,12,N,314,9,1.0
M_ID_a8ae168d78,6239,63,27,-0.05747065,-0.05747065,N,E,E,0.71,0.82352941,3,0.87,0.84313725,6,0.9,0.78823529,10,Y,88,16,1.0
M_ID_689b6dcdfd,35,534,7,-0.04755575,-0.04755575,N,E,E,1.33,1.10666667,3,0.88,0.76666667,6,0.97,0.78666667,12,N,337,20,5.0
M_ID_decc8f5e45,41007,278,37,-0.05747065,-0.05747065,N,E,E,1.44,1.13333333,3,1.36,1.17777778,6,1.38,1.1462963,12,N,22,16,1.0
M_ID_ade8b56904,35,416,8,-0.02772594,-0.02772594,N,E,E,0.96,1.01333333,3,1.37,1.38666667,6,1.28,1.32333333,12,N,136,4,4.0
M_ID_e54c39dc74,49570,690,1,-0.05747065,-0.05747065,N,E,E,1.54,1.42222222,3,1.99,1.87777778,6,1.6,1.70277778,12,Y,17,22,4.0
M_ID_127e52befe,14270,637,37,-0.05747065,-0.05747065,N,E,E,1.56,1.58608059,3,1.58,1.61355311,6,1.63,1.55494505,12,N,-1,15,1.0
M_ID_287ade73fa,15379,367,16,-0.05747065,-0.05747065,N,E,E,0.88,0.88148148,3,0.75,0.82962963,6,0.62,0.63148148,12,N,-1,16,1.0
M_ID_2670c326aa,54731,307,19,-0.05747065,-0.05747065,N,E,E,1.07,1.14728682,3,1.38,1.37984496,6,1.71,1.66112957,7,N,-1,20,5.0
M_ID_f9e8850460,26810,195,34,-0.05747065,-0.05747065,N,E,E,0.67,0.82291667,3,0.89,0.96354167,6,0.92,0.9453125,12,N,-1,9,1.0
M_ID_5be7c76a93,35,695,34,-0.04755575,-0.04755575,N,E,E,0.8,0.87570621,3,0.8,0.88983051,6,0.92,0.93220339,12,N,22,16,1.0
M_ID_db17911de7,17929,779,27,-0.05747065,-0.05747065,N,E,E,2.15,2.66666667,3,2.43,3.19444444,6,2.21,3.18888889,12,Y,137,19,3.0
M_ID_504795f4ea,8074,557,29,-0.05747065,-0.05747065,N,E,E,0.75,0.85858586,3,0.82,0.79292929,6,0.74,0.70959596,12,N,-1,9,1.0
M_ID_52f0a16509,419,195,34,-0.05747065,-0.05747065,N,E,E,0.79,0.79333333,3,1.36,0.96333333,6,1.17,0.90666667,12,N,187,15,1.0
M_ID_cb23716879,1918,683,34,-0.05747065,-0.05747065,N,E,D,1.47,1.66666667,3,1.16,1.31547619,6,1.23,1.39880952,12,Y,76,2,3.0
M_ID_b42e9abbef,81697,80,37,-0.05747065,-0.05747065,N,E,D,1.44,1.28518519,3,1.68,1.40833333,6,1.79,1.49861111,12,N,289,5,5.0
M_ID_c63f9fe639,1626,690,1,-0.05747065,-0.05747065,N,E,E,0.88,1.21212121,3,0.57,0.78787879,6,0.79,1.08333333,12,N,-1,20,5.0
M_ID_7e0d99670c,15181,497,27,-0.05747065,-0.05747065,N,E,E,0.45,0.63636364,3,0.43,0.71212121,6,0.36,0.62878788,12,N,-1,16,1.0
M_ID_c1b8e76d4a,21089,80,37,-0.03764084,-0.05747065,N,E,D,1.14,1.11014493,3,1.14,1.1173913,6,1.36,1.33140097,12,Y,137,19,3.0
M_ID_942065fc5a,11979,607,29,-0.05747065,-0.05747065,N,E,E,1.24,1.0625,3,1.07,0.99479167,6,1.46,1.19010417,12,N,-1,16,1.0
M_ID_e7de88ebbc,20427,705,33,-0.03764084,-0.03764084,N,E,E,1.19,1.34222222,3,1.24,1.38444444,6,2.31,1.44666667,12,N,-1,9,1.0
M_ID_b470ce3dd1,8149,840,20,-0.05747065,-0.05747065,N,E,E,0.95,1.28070175,3,1.02,1.39473684,6,1.29,1.51754386,12,Y,1,12,1.0
M_ID_48f577e9aa,8242,369,27,-0.01781104,-0.04755575,N,E,E,3.0,1.55,3,4.32,1.93333333,6,4.59,2.10511364,12,Y,87,11,3.0
M_ID_027d31ed42,23314,80,37,-0.05747065,-0.05747065,N,E,E,1.35,1.3,3,1.44,1.32916667,6,1.41,1.28229167,12,N,-1,9,1.0
M_ID_5e75f8e699,75227,637,37,-0.05747065,-0.05747065,N,E,E,3.14,2.62162162,3,2.51,2.0990991,6,5.51,3.99324324,12,N,33,15,1.0
M_ID_0a5ce28eca,84588,651,2,-0.04755575,-0.04755575,N,E,E,1.02,0.9,3,1.06,0.96666667,6,0.96,0.83560606,12,Y,158,15,1.0
M_ID_6984a098ab,35,87,27,-0.01781104,-0.01781104,N,E,E,1.45,1.41176471,3,1.81,1.68627451,6,2.03,1.70588235,12,N,44,5,5.0
M_ID_2a80c45e31,52983,273,20,-0.05747065,-0.05747065,N,E,E,0.67,0.70909091,3,0.74,0.75454545,6,0.79,0.69242424,12,Y,87,11,3.0
M_ID_fd3e1d41f5,5853,80,37,-0.05747065,-0.05747065,N,E,D,1.19,1.23850575,3,1.24,1.2816092,6,1.24,1.2887931,12,Y,69,9,1.0
M_ID_f8586f99a9,5682,222,21,-0.05747065,-0.05747065,N,E,E,1.0,1.38095238,3,4.23,7.69047619,6,5.97,10.39880952,12,N,-1,13,4.0
M_ID_26d4fadb60,35,80,37,-0.05747065,-0.05747065,N,E,E,0.86,0.83333333,3,0.81,0.73958333,6,0.68,0.61111111,9,Y,17,22,4.0
M_ID_26d4fadb60,35,80,37,24.24395992,23.84736375,N,A,A,1.11,1.12899227,3,1.14,1.12445206,6,1.18,1.16205514,12,Y,17,22,4.0
M_ID_fade050da8,35,519,7,-0.03764084,-0.03764084,N,E,E,0.87,1.01754386,3,0.78,0.89473684,6,0.72,0.83625731,12,N,22,16,1.0
M_ID_ffc7261e4e,66413,80,37,-0.05747065,-0.05747065,N,E,E,1.76,1.60283688,3,2.08,1.81560284,6,2.21,1.93617021,12,N,-1,9,1.0
M_ID_0e451d9ce2,3819,68,27,-0.05747065,-0.05747065,N,E,E,1.29,0.88888889,3,1.46,1.36111111,6,1.57,1.5,11,N,340,9,1.0
M_ID_74ea0f9b04,28678,774,29,-0.05747065,-0.05747065,N,E,E,0.8,1.2,3,0.64,1.04444444,6,0.49,0.86666667,12,N,44,5,5.0
M_ID_e8fbe8b251,9312,842,37,-0.05747065,-0.05747065,N,E,E,2.96,1.05701754,3,2.1,0.92324561,6,1.66,0.91337719,12,N,168,9,1.0
M_ID_730e2a5ade,29985,80,37,-0.05747065,-0.05747065,N,E,E,1.28,1.13333333,3,1.47,1.32857143,6,1.43,1.3,12,Y,69,9,1.0
M_ID_8c68feaf4b,4770,422,27,-0.05747065,-0.05747065,N,E,E,1.39,1.41025641,3,1.15,1.56410256,6,1.39,2.02564103,12,N,74,15,1.0
M_ID_6f3d4c8eff,28667,278,37,-0.05747065,-0.05747065,N,E,E,1.08,1.24242424,3,1.31,1.64393939,6,1.72,2.15246212,12,Y,69,9,1.0
M_ID_1f361c36af,18666,195,34,-0.05747065,-0.05747065,N,E,E,0.95,0.96396396,3,1.26,1.15765766,6,1.02,0.98423423,12,N,-1,24,2.0
M_ID_016c1cc080,34475,526,25,-0.05747065,-0.05747065,N,E,E,2.05,1.55555556,3,2.14,3.05555556,6,1.76,2.47222222,12,N,-1,9,1.0
M_ID_a51dd8c92a,58472,80,37,-0.05747065,-0.05747065,N,E,D,2.62,2.26202322,3,2.78,2.45356551,6,2.77,2.55348259,12,N,-1,9,1.0
M_ID_4b3beb1402,5932,367,16,-0.05747065,-0.05747065,N,E,E,4.05,3.78136201,3,9.18,7.97849462,6,15.46,12.30645161,12,Y,277,13,4.0
M_ID_b847784871,100029,206,1,-0.05747065,-0.05747065,N,E,E,0.76,0.92792793,3,0.79,1.06306306,6,2.23,3.11711712,12,N,283,9,1.0
M_ID_f914d505cc,44544,80,37,-0.05747065,-0.05747065,N,E,D,1.42,1.25098039,3,1.07,0.95228758,6,1.36,1.12712418,12,N,147,19,3.0
M_ID_b1aaedfe47,35,278,37,-0.03764084,-0.03764084,N,E,E,1.23,1.18571429,3,1.28,1.12380952,6,1.28,1.07256236,12,N,92,10,2.0
M_ID_b794b9d9e8,35,511,7,-0.04755575,-0.04755575,N,E,E,1.59,3.09803922,3,2.02,4.2254902,6,2.26,4.19852941,12,Y,69,9,1.0
M_ID_b794b9d9e8,35,511,7,136.82769886,119.27831816,N,A,A,1.15,1.17434993,3,1.17,1.20055231,6,1.21,1.21987939,12,Y,69,9,1.0
M_ID_c3f24d00b5,40972,63,27,-0.05747065,-0.05747065,N,E,E,0.9,0.96296296,3,0.92,1.05555556,6,1.55,1.74074074,12,N,8,12,1.0
M_ID_2ba584a184,488,491,3,-0.05747065,-0.05747065,Y,E,E,7.4,6.75084175,3,9.72,8.81481481,6,9.13,8.55723906,12,Y,-1,-1,
M_ID_ad91ca9a88,21021,705,33,-0.05747065,-0.05747065,N,E,D,1.08,0.88888889,3,1.04,0.85672515,6,1.24,0.8494152,12,N,323,2,3.0
M_ID_da9a1646b1,512,68,27,-0.05747065,-0.05747065,N,E,E,1.07,0.8125,3,1.0,0.86458333,6,1.2,1.09375,12,Y,76,2,3.0
M_ID_be8b4c0e5a,33775,68,27,-0.05747065,-0.05747065,N,E,E,1.09,0.83333333,3,1.06,0.81111111,6,1.04,0.87222222,12,N,-1,9,1.0
M_ID_48c2165667,8245,703,29,-0.05747065,-0.05747065,N,E,E,0.97,0.97674419,3,0.93,0.97674419,6,1.13,1.12015504,12,N,-1,9,1.0
M_ID_0c862eaaa1,48,179,8,-0.05747065,-0.05747065,N,E,E,1.02,0.875,3,1.08,0.86904762,6,1.41,0.94642857,12,N,44,5,5.0
M_ID_e0ae0e111d,103792,560,34,-0.04755575,-0.04755575,N,E,D,1.44,1.39156627,3,1.6,1.49056225,6,1.69,1.53825301,12,N,-1,4,4.0
M_ID_9714fe0c1c,17537,278,37,-0.05747065,-0.05747065,N,E,E,0.96,0.93333333,3,1.07,0.9952381,6,1.13,1.02619048,12,N,-1,3,3.0
M_ID_e9a8b076d9,14853,19,36,-0.04755575,-0.04755575,N,E,E,1.36,1.00865801,3,2.68,1.25541126,6,1.9,1.00865801,12,N,-1,9,1.0
M_ID_e05a0d747f,9093,818,12,-0.05747065,-0.05747065,N,E,E,0.58,0.62318841,3,0.71,0.71014493,6,0.74,0.66666667,12,N,32,16,1.0
M_ID_aee5482770,26572,278,37,-0.05747065,-0.05747065,N,E,E,0.94,0.94285714,3,0.94,0.92142857,6,1.05,0.93571429,12,N,-1,4,4.0
M_ID_ec0627d81d,2570,222,21,-0.05747065,-0.05747065,N,E,E,0.78,0.88,3,0.6,0.78,6,0.59,0.735,12,N,242,9,1.0
M_ID_238d828c39,15086,529,20,-0.05747065,-0.05747065,N,E,E,1.34,1.09210526,3,1.49,1.20614035,6,4.09,2.79385965,12,N,187,15,1.0
M_ID_ce65e6cf33,21162,309,21,-0.05747065,-0.05747065,N,E,E,1.15,1.18571429,3,1.37,1.28809524,6,1.71,1.40238095,12,N,156,7,3.0
M_ID_9f90e44b9f,35,458,20,-0.01781104,-0.01781104,N,E,E,1.1,1.07142857,3,1.66,1.29081633,6,3.71,1.57993197,12,N,60,16,1.0
M_ID_5070228558,4622,80,37,-0.04755575,-0.04755575,N,E,D,1.63,1.59848485,3,1.78,1.76010101,6,1.67,1.68304255,11,Y,1,12,1.0
M_ID_0cd3736b93,35,630,36,-0.03764084,-0.03764084,N,E,E,3.3,1.96666667,3,4.83,2.40666667,6,4.42,2.20333333,12,N,340,9,1.0
M_ID_bb5f8046bd,668,80,37,-0.05747065,-0.05747065,N,E,D,1.07,1.104811,3,1.12,1.17010309,6,1.23,1.28350515,12,Y,1,12,1.0
M_ID_2e5c9dac33,29894,367,16,-0.02772594,-0.05747065,N,E,E,1.42,1.75362319,3,1.72,2.14492754,6,2.16,2.50845411,12,N,281,21,5.0
M_ID_656066a6d4,2368,842,37,-0.05747065,-0.05747065,N,E,E,0.5,0.5026455,3,1.26,1.34126984,6,4.41,3.50132275,12,N,33,15,1.0
M_ID_b57b8255fe,10012,68,27,-0.05747065,-0.05747065,N,E,E,3.53,4.70114943,3,51.25,64.20689655,6,98.78,119.91666667,12,N,116,9,1.0
M_ID_523573913c,5272,278,37,-0.05747065,-0.05747065,N,E,D,0.93,0.90026247,3,0.76,0.68372703,6,0.74,0.63713911,12,N,-1,12,1.0
M_ID_b4570ba6ef,20474,531,27,-0.05747065,-0.05747065,N,E,E,2.94,1.48717949,3,3.75,1.90384615,6,3.96,2.05769231,12,Y,25,7,3.0
M_ID_3dc3e461bb,17391,68,27,-0.05747065,-0.05747065,N,E,E,0.79,0.75,3,0.92,0.81666667,6,0.88,0.69583333,12,N,22,16,1.0
M_ID_191d09432f,2554,705,33,-0.05747065,-0.05747065,N,E,D,0.93,0.92523364,3,1.09,0.92367601,6,1.11,0.96417445,12,N,191,9,1.0
M_ID_de309f719d,218,278,37,-0.05747065,-0.05747065,N,E,E,3.28,2.3255814,3,4.28,2.95930233,6,4.89,3.37693798,12,N,300,15,1.0
M_ID_e614c2cf41,24390,518,27,-0.05747065,-0.05747065,N,E,E,1.04,0.95035461,3,1.32,1.02836879,6,1.49,1.11524823,12,N,-1,21,5.0
M_ID_100d464b1f,80157,111,36,-0.05747065,-0.05747065,N,E,E,0.85,0.81132075,3,0.76,0.67610063,6,0.71,0.60377358,12,N,340,9,1.0
M_ID_49978b2b86,4921,34,38,-0.04755575,-0.04755575,N,E,E,1.14,1.28571429,3,1.03,1.16666667,6,1.02,1.16666667,12,Y,137,19,3.0
M_ID_211d8fc755,6581,278,37,-0.05747065,-0.05747065,N,E,D,0.81,0.82716049,3,1.08,0.99176955,6,1.11,0.9686214,12,Y,69,9,1.0
M_ID_093e052014,28486,80,37,-0.05747065,-0.05747065,N,E,D,1.11,1.10215054,3,1.05,1.08870968,6,1.1,1.19354839,12,Y,30,17,3.0
M_ID_b9bc4be657,39881,278,37,-0.05747065,-0.05747065,N,E,D,1.09,1.03439153,3,1.14,1.08201058,6,1.24,0.98015873,12,Y,88,16,1.0
M_ID_41a348fc38,22228,705,33,-0.05747065,-0.05747065,N,E,E,1.35,1.15422886,3,1.36,1.22139303,6,1.56,1.28358209,12,N,-1,18,2.0
M_ID_eae59d0dea,80023,278,37,-0.05747065,-0.05747065,N,E,E,1.02,1.08333333,3,2.99,2.57291667,6,2.48,2.22395833,12,N,-1,21,5.0
M_ID_5ade25f5fd,22651,299,41,-0.05747065,-0.05747065,N,E,D,1.74,1.83879781,3,2.22,2.29508197,6,2.66,2.79030055,12,N,-1,9,1.0
M_ID_6e831f14a1,19803,298,10,-0.05747065,-0.05747065,N,E,E,1.28,0.97435897,3,1.48,0.93589744,6,1.37,0.84935897,12,N,-1,9,1.0
M_ID_fa3ac8a55d,19462,705,33,-0.05747065,-0.05747065,N,E,D,1.04,0.93272171,3,1.08,0.93730887,6,1.09,0.96788991,12,N,278,5,5.0
M_ID_dfdd222b6e,11612,544,29,-0.05747065,-0.05747065,N,E,D,1.01,0.95151515,3,0.95,0.87272727,6,1.06,0.96818182,12,N,-1,13,4.0
M_ID_e71784a6d1,13785,434,32,-0.05747065,-0.05747065,N,E,E,0.56,0.77777778,3,0.51,0.66666667,6,0.34,0.54166667,12,N,-1,5,5.0
M_ID_3a4dd37880,10252,367,16,-0.05747065,-0.05747065,N,E,E,0.83,1.06666667,3,1.11,1.07407407,6,1.26,1.23148148,12,Y,1,12,1.0
M_ID_cf2246ed46,66601,437,15,-0.05747065,-0.05747065,N,E,E,1.03,0.875,3,1.17,0.88541667,6,1.03,0.82708333,12,N,64,15,1.0
M_ID_422f376116,35,432,27,-0.04755575,-0.04755575,N,E,E,0.86,0.8655914,3,0.84,0.77688172,6,1.03,0.9280914,12,N,340,9,1.0
M_ID_00dad352e1,35,276,27,-0.01781104,-0.01781104,N,E,E,0.73,0.78205128,3,0.78,0.75961538,6,0.87,0.75932401,12,N,291,9,1.0
M_ID_b7cf243c19,15624,422,27,-0.05747065,-0.05747065,N,E,E,0.86,0.96428571,3,0.65,0.79761905,6,0.79,0.95535714,12,Y,69,9,1.0
M_ID_3e27adf827,33435,80,37,-0.05747065,-0.05747065,N,E,E,1.23,1.1754386,3,1.19,1.16666667,6,1.03,0.95467836,12,Y,17,22,4.0
M_ID_6a86dcb513,4742,884,27,-0.05747065,-0.05747065,N,E,E,1.03,0.69444444,3,0.97,0.73611111,6,1.06,0.76388889,12,N,-1,20,5.0
M_ID_a6b8a99108,36628,417,27,-0.05747065,-0.05747065,N,E,E,0.46,2.11111111,3,0.84,6.5,6,0.48,4.0,12,N,-1,13,4.0
M_ID_b6827cb430,72183,278,37,-0.05747065,-0.05747065,N,E,E,1.01,0.91269841,3,0.73,0.64880952,6,0.58,0.5406746,12,N,-1,19,3.0
M_ID_5e0cd3711f,19205,842,37,-0.05747065,-0.05747065,N,E,E,0.98,1.07142857,3,1.03,1.17857143,6,0.97,1.14781746,12,Y,88,16,1.0
M_ID_147623ec23,35,605,2,-0.01781104,-0.01781104,N,E,E,0.98,0.96551724,3,1.08,0.90229885,6,0.99,0.8362069,12,N,44,5,5.0
M_ID_9959f1a7c1,40877,705,33,-0.05747065,-0.05747065,N,E,E,1.28,1.32692308,3,1.74,1.68269231,6,1.67,1.61378205,12,N,-1,16,1.0
M_ID_e91394907d,16705,367,16,-0.02772594,-0.02772594,N,E,E,1.19,1.18390805,3,1.34,1.20114943,6,1.24,1.13649425,12,N,-1,16,1.0
M_ID_c1c3d3d320,28233,356,21,-0.05747065,-0.05747065,N,E,E,1.35,1.36111111,3,1.17,1.13541667,6,1.29,1.21354167,12,Y,161,3,3.0
M_ID_e29f6e36f8,1190,276,27,-0.05747065,-0.05747065,N,E,E,0.97,1.04402516,3,0.98,1.06289308,6,1.01,1.04559748,12,Y,1,12,1.0
M_ID_022959633e,8713,45,18,-0.04755575,-0.04755575,N,E,E,1.13,1.14285714,3,1.42,1.92857143,6,9.86,16.23809524,12,N,299,9,1.0
M_ID_4becba9d62,35,178,29,-0.00789613,-0.00789613,N,E,E,1.21,1.33333333,3,1.3,1.66781609,6,1.17,1.72049808,12,N,44,5,5.0
M_ID_2ba3e8dc3c,3088,834,27,-0.05747065,-0.05747065,N,E,E,0.75,0.85333333,3,0.72,0.81333333,6,0.6,0.69666667,12,N,-1,20,5.0
M_ID_463f224ed5,49982,560,34,-0.05747065,-0.05747065,N,E,D,0.95,0.96896086,3,0.93,0.94331984,6,0.97,0.94095816,12,Y,88,16,1.0
M_ID_15b927ace8,17480,703,29,-0.05747065,-0.05747065,N,E,E,0.86,0.80898876,3,1.13,0.91385768,6,0.98,0.84831461,12,N,265,9,1.0
M_ID_ba1921daa0,2883,278,37,-0.05747065,-0.05747065,N,E,E,1.77,2.08695652,3,2.18,2.63768116,6,2.16,2.64130435,12,Y,158,15,1.0
M_ID_2b0c8adc0e,25590,68,27,-0.05747065,-0.05747065,N,E,E,0.61,0.88888889,3,0.45,0.85185185,6,0.51,1.02777778,12,N,-1,12,1.0
M_ID_bb4f9d110d,99348,884,27,-0.05747065,-0.05747065,N,E,E,1.38,1.12865497,3,1.34,1.0380117,6,1.3,0.98440546,9,N,78,9,1.0
M_ID_2de7f33bff,1153,506,30,-0.05747065,-0.05747065,N,E,E,1.03,1.14814815,3,0.98,1.11111111,6,1.09,1.28806584,9,N,289,5,5.0
M_ID_6de792975e,18954,884,27,-0.05747065,-0.05747065,N,E,E,1.44,1.33333333,3,1.54,1.61805556,6,1.65,1.76736111,12,N,-1,9,1.0
M_ID_c9f8bdad2e,518,506,30,-0.05747065,-0.05747065,N,E,E,1.45,1.19298246,3,1.49,1.24561404,6,1.61,1.37719298,12,N,340,9,1.0
M_ID_f0e8627f02,46305,80,37,-0.05747065,-0.05747065,N,E,E,1.2,1.21088435,3,1.64,1.47108844,6,1.71,1.52295918,12,N,-1,20,5.0
M_ID_d85cc650ee,14807,818,12,-0.05747065,-0.05747065,N,E,E,1.38,1.11904762,3,1.57,1.05357143,6,1.43,0.91666667,12,N,-1,16,1.0
M_ID_f134bd7daf,29811,278,37,-0.05747065,-0.05747065,N,E,D,0.9,0.87104623,3,0.9,0.84914842,6,0.95,0.91423358,12,N,289,5,5.0
M_ID_01cd44c759,89211,307,19,-0.05747065,-0.05747065,N,E,E,3.22,3.86,3,5.75,6.91,6,6.63,8.03833333,12,N,156,7,3.0
M_ID_da365224e8,76171,506,30,-0.05747065,-0.05747065,N,E,E,0.87,1.15151515,3,0.56,0.81313131,6,0.48,0.81313131,12,Y,212,4,4.0
M_ID_ce8ab5ec84,20111,278,37,-0.05747065,-0.05747065,N,E,E,1.07,1.03401361,3,1.07,1.08843537,6,1.06,1.08843537,9,Y,69,9,1.0
M_ID_ffd4868c01,49229,705,33,-0.05747065,-0.05747065,N,E,E,1.64,1.34042553,3,2.35,1.84929078,6,2.69,1.96453901,12,Y,143,5,5.0
M_ID_4926011879,12348,19,36,-0.05747065,-0.05747065,N,E,D,1.08,1.06923077,3,2.22,1.38461538,6,1.72,1.24935897,12,N,-1,9,1.0
