authorized_flag,card_id,city_id,category_1,installments,category_3,merchant_category_id,merchant_id,month_lag,purchase_amount,purchase_date,category_2,state_id,subsector_id
Y,C_ID_4dcdeb27e4,314,N,0,A,80,M_ID_5101380ac2,-2,-0.70483356,2017-12-02 21:38:32,1.0,9,37
Y,C_ID_4dcdeb27e4,314,N,0,A,842,M_ID_d852d26298,-6,-0.73563791,2017-08-10 12:47:37,1.0,9,37
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-13,-0.72304569,2017-01-03 17:15:29,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,80,M_ID_dc219237ad,-6,-0.74089719,2017-08-12 11:11:07,1.0,9,37
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-9,-0.70534446,2017-05-20 20:06:52,1.0,9,33
Y,C_ID_4dcdeb27e4,19,N,0,A,367,M_ID_33228621ad,-12,-0.73673485,2017-02-16 12:23:41,1.0,9,16
Y,C_ID_4dcdeb27e4,233,N,0,A,683,M_ID_72d720df70,-7,-0.7397702,2017-07-13 15:21:33,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,419,,-2,-0.74089719,2017-12-07 11:09:51,1.0,9,1
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-2,-0.64698149,2017-12-30 17:58:41,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,560,M_ID_3ecd573e1c,-8,-0.71610345,2017-06-18 11:30:35,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_fdda21e818,-11,-0.71989013,2017-03-05 16:14:21,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-10,-0.74262524,2017-04-26 15:32:22,1.0,9,33
Y,C_ID_4dcdeb27e4,233,N,0,A,683,M_ID_72d720df70,-5,-0.7427755,2017-09-14 17:06:16,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-10,-0.74107751,2017-04-15 12:58:07,1.0,9,33
Y,C_ID_4dcdeb27e4,69,N,0,A,879,M_ID_00a6ca8a8a,-2,-0.73714056,2017-12-05 15:08:51,1.0,9,29
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-7,-0.72035595,2017-07-12 19:53:12,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-11,-0.74164852,2017-03-07 17:54:35,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-4,-0.74315117,2017-10-24 18:05:23,1.0,9,7
Y,C_ID_4dcdeb27e4,233,N,0,A,705,M_ID_72d720df70,-13,-0.74239984,2017-01-26 12:56:47,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-13,-0.72307575,2017-01-16 15:43:01,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-6,-0.71130999,2017-08-21 19:59:39,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-6,-0.69786126,2017-08-12 20:08:00,1.0,9,33
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-7,-0.71796673,2017-07-08 21:44:15,1.0,9,33
Y,C_ID_4dcdeb27e4,213,N,0,A,87,M_ID_1cb13f8e8c,-7,-0.60445646,2017-07-10 13:29:28,1.0,9,27
Y,C_ID_4dcdeb27e4,69,N,0,A,879,M_ID_00a6ca8a8a,-3,-0.74089719,2017-11-30 17:10:50,1.0,9,29
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-6,-0.74236979,2017-08-21 12:42:01,1.0,9,33
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-8,-0.7427755,2017-06-02 06:48:43,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,34,M_ID_08e42b6c14,-7,-0.5680923,2017-07-23 14:35:28,1.0,9,38
Y,C_ID_4dcdeb27e4,279,N,0,A,80,M_ID_b1bd67a5ab,-10,-0.73563791,2017-04-18 17:46:56,1.0,9,37
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-6,-0.72708783,2017-08-08 06:50:08,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,884,M_ID_cf47b05e29,-9,-0.39234222,2017-05-19 15:42:48,1.0,9,27
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-5,-0.74390249,2017-09-04 09:52:14,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-11,-0.73714056,2017-03-07 17:42:35,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-6,-0.69203097,2017-08-14 20:00:08,1.0,9,33
Y,C_ID_4dcdeb27e4,69,N,0,A,879,M_ID_00a6ca8a8a,-1,-0.74104746,2018-01-23 19:10:54,1.0,9,29
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-2,-0.74451858,2017-12-13 15:14:16,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-2,-0.72681735,2017-12-02 13:01:29,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-5,-0.73864321,2017-09-12 18:09:47,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_8098130e29,-10,-0.73221187,2017-04-21 21:20:54,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_fdda21e818,-4,-0.69243669,2017-10-20 16:20:58,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,80,M_ID_241e307374,-9,-0.72887598,2017-05-19 16:19:57,1.0,9,37
Y,C_ID_4dcdeb27e4,19,N,0,A,80,M_ID_027d31ed42,-13,-0.71685477,2017-01-10 20:12:59,1.0,9,37
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-11,-0.74089719,2017-03-02 18:12:39,1.0,9,7
Y,C_ID_4dcdeb27e4,69,N,0,A,879,M_ID_00a6ca8a8a,-3,-0.74089719,2017-11-28 17:05:51,1.0,9,29
Y,C_ID_4dcdeb27e4,314,N,0,A,437,M_ID_5b44c71f3d,-6,-0.70041577,2017-08-18 15:09:52,1.0,9,15
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-6,-0.73789189,2017-08-09 06:54:06,1.0,9,34
Y,C_ID_4dcdeb27e4,19,N,0,A,130,M_ID_6746ac15d1,-8,-0.22097988,2017-06-06 18:33:04,1.0,9,41
Y,C_ID_4dcdeb27e4,233,N,0,A,683,M_ID_72d720df70,-6,-0.74164852,2017-08-31 13:07:36,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-2,-0.71243698,2017-12-11 15:21:45,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,80,M_ID_398f1c7f26,-13,-0.73037863,2017-01-02 20:35:15,1.0,9,37
Y,C_ID_4dcdeb27e4,1,N,0,A,80,M_ID_b5ecec8ea1,-8,-0.7206114,2017-06-11 19:29:19,1.0,12,37
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-11,-0.71124988,2017-03-10 23:15:20,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,0,-0.74134799,2018-02-21 09:38:55,1.0,9,33
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-2,-0.675607,2017-12-29 10:10:18,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-5,-0.74089719,2017-09-12 18:01:45,1.0,9,7
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-6,-0.73131028,2017-08-23 20:58:51,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,278,M_ID_8c8f84039b,-5,-0.73822247,2017-09-05 18:39:34,1.0,9,37
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-7,-0.71838748,2017-07-22 20:14:20,1.0,9,33
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-11,-0.74110756,2017-03-28 09:52:41,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,690,M_ID_2cb69dc875,-8,-0.71309814,2017-06-15 19:31:57,1.0,9,1
Y,C_ID_4dcdeb27e4,1,N,0,A,80,M_ID_b5ecec8ea1,-8,-0.70934152,2017-06-11 19:07:12,1.0,12,37
Y,C_ID_4dcdeb27e4,19,N,0,A,793,M_ID_70d1655221,-6,-0.71691488,2017-08-25 12:56:46,1.0,9,38
Y,C_ID_4dcdeb27e4,69,N,0,A,642,M_ID_7ce96c351a,-6,-0.71685477,2017-08-25 12:25:37,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-4,-0.74089719,2017-10-31 18:29:52,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_fdda21e818,0,-0.70934152,2018-02-23 17:10:32,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,80,M_ID_5101380ac2,-2,-0.69882296,2017-12-25 20:29:18,1.0,9,37
Y,C_ID_4dcdeb27e4,314,N,0,A,80,M_ID_deab019f0c,-4,-0.70904099,2017-10-20 16:24:03,1.0,9,37
Y,C_ID_4dcdeb27e4,69,N,0,A,879,M_ID_00a6ca8a8a,-2,-0.73488659,2017-12-07 15:23:02,1.0,9,29
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-9,-0.73491664,2017-05-07 15:42:40,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-13,-0.74089719,2017-01-12 15:17:10,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-5,-0.72436803,2017-09-13 15:41:17,1.0,9,33
Y,C_ID_4dcdeb27e4,19,N,0,A,840,M_ID_a0bec1c066,-13,-0.57981298,2017-01-21 10:34:17,1.0,9,20
Y,C_ID_4dcdeb27e4,314,N,0,A,419,M_ID_4294e2b662,0,-0.70483356,2018-02-24 18:00:51,1.0,9,1
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-12,-0.73218181,2017-02-21 06:49:44,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-4,-0.74481911,2017-10-25 17:53:34,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,683,M_ID_7c5e93af2f,-6,-0.74164852,2017-08-17 13:00:22,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,427,M_ID_5e1bcde78f,-9,-0.55162325,2017-05-25 09:54:40,1.0,9,27
Y,C_ID_4dcdeb27e4,314,N,0,A,454,M_ID_528d29753b,-2,-0.73638924,2017-12-03 01:26:40,1.0,9,39
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-3,-0.73789189,2017-11-21 08:48:22,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-3,-0.68418714,2017-11-08 21:48:11,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-3,-0.74391752,2017-11-29 14:38:50,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,419,,-3,-0.74239984,2017-11-09 00:00:00,1.0,9,1
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-12,-0.73714056,2017-02-21 15:17:41,1.0,9,7
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-7,-0.73535241,2017-07-08 21:49:51,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-7,-0.73939454,2017-07-25 15:13:32,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-6,-0.74406778,2017-08-23 12:46:20,1.0,9,33
Y,C_ID_4dcdeb27e4,233,N,0,A,683,M_ID_72d720df70,-2,-0.73984533,2017-12-05 15:17:28,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-7,-0.70325578,2017-07-29 19:58:08,1.0,9,33
Y,C_ID_4dcdeb27e4,233,N,0,A,683,M_ID_72d720df70,-2,-0.73984533,2017-12-05 15:16:53,1.0,9,34
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-12,-0.73792194,2017-02-12 13:38:50,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-11,-0.74390249,2017-03-09 18:10:59,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,683,M_ID_7c5e93af2f,-7,-0.73188128,2017-07-27 15:12:16,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-12,-0.74089719,2017-02-14 15:16:41,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,690,M_ID_2cb69dc875,-1,-0.72366178,2018-01-20 16:56:02,1.0,9,1
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-9,-0.73638924,2017-05-30 06:54:49,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-13,-0.73120509,2017-01-11 20:03:20,1.0,9,33
Y,C_ID_4dcdeb27e4,19,N,0,A,80,M_ID_027d31ed42,-5,-0.73538246,2017-09-01 18:01:22,1.0,9,37
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-10,-0.74089719,2017-04-06 15:21:52,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,80,M_ID_d852d26298,-13,-0.73278287,2017-01-08 18:42:20,1.0,9,37
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-10,-0.71632884,2017-04-22 20:00:31,1.0,9,33
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_d8e0d42e4b,-3,-0.72782413,2017-11-20 09:50:12,1.0,9,34
Y,C_ID_4dcdeb27e4,19,N,0,A,130,M_ID_6746ac15d1,-2,-0.68680175,2017-12-28 11:36:16,1.0,9,41
Y,C_ID_4dcdeb27e4,314,N,0,A,419,,-3,-0.73714056,2017-11-30 00:00:00,1.0,9,1
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-12,-0.73751623,2017-02-22 06:51:16,1.0,9,34
Y,C_ID_4dcdeb27e4,19,N,0,A,560,M_ID_1fca6d4757,-6,-0.74390249,2017-08-23 06:52:21,1.0,9,34
Y,C_ID_4dcdeb27e4,314,N,0,A,511,M_ID_756060d55f,-7,-0.73864321,2017-07-11 15:21:53,1.0,9,7
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-10,-0.73671982,2017-04-19 12:46:05,1.0,9,33
Y,C_ID_4dcdeb27e4,233,N,0,A,683,M_ID_72d720df70,-3,-0.74164852,2017-11-21 17:20:53,1.0,9,34
Y,C_ID_4dcdeb27e4,19,N,0,A,705,M_ID_912836d5d7,-1,-0.69942402,2018-01-04 07:58:13,1.0,9,33
Y,C_ID_4dcdeb27e4,314,N,0,A,705,M_ID_46751e9713,-2,-0.73599855,2017-12-20 13:15:14,1.0,9,33
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_43e9239fa3,-10,-0.629701,2017-04-13 10:24:03,2.0,18,21
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_2d44bb94ba,-10,-0.2480276,2017-04-03 16:42:57,2.0,18,21
Y,C_ID_b82176a13c,200,N,6,C,411,M_ID_3763fbf70c,-5,-0.16237649,2017-09-09 11:52:55,2.0,18,21
Y,C_ID_b82176a13c,200,N,3,C,40,M_ID_526533010a,-4,0.49530388,2017-10-18 18:22:15,2.0,18,21
Y,C_ID_b82176a13c,-1,Y,4,C,879,M_ID_9139332ccc,-1,-0.45157673,2018-01-26 16:08:34,,-1,29
Y,C_ID_b82176a13c,200,N,1,B,705,M_ID_d8f4e66394,-11,-0.3663163,2017-03-25 20:13:06,2.0,18,33
Y,C_ID_b82176a13c,200,N,1,B,45,,0,0.98114106,2018-02-02 16:01:17,2.0,18,18
Y,C_ID_b82176a13c,200,N,1,B,705,M_ID_d8f4e66394,-7,-0.37724058,2017-07-22 17:38:18,2.0,18,33
Y,C_ID_b82176a13c,200,N,1,B,705,M_ID_d8f4e66394,-9,-0.47244856,2017-05-20 16:36:13,2.0,18,33
Y,C_ID_b82176a13c,200,N,2,C,363,M_ID_101d9ebb1d,-11,-0.55156314,2017-03-10 20:32:06,2.0,18,18
Y,C_ID_b82176a13c,200,N,1,B,705,M_ID_d8f4e66394,-5,-0.39564806,2017-09-02 21:06:55,2.0,18,33
Y,C_ID_b82176a13c,200,N,6,C,458,M_ID_96374a82c6,0,-0.242017,2018-02-16 12:04:06,2.0,18,20
Y,C_ID_b82176a13c,200,N,1,B,705,M_ID_d8f4e66394,-9,-0.44601692,2017-05-14 09:52:30,2.0,18,33
Y,C_ID_b82176a13c,200,N,1,B,437,M_ID_d8f4e66394,-3,-0.45366542,2017-11-18 00:00:00,2.0,18,15
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_0e19c238f6,-11,-0.0571909,2017-03-31 13:07:49,2.0,18,21
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_2d44bb94ba,-10,-0.26605942,2017-04-07 14:40:07,2.0,18,21
Y,C_ID_b82176a13c,200,N,1,B,206,M_ID_7262a6aef3,-1,-0.67478054,2018-01-08 18:13:45,2.0,18,1
Y,C_ID_b82176a13c,200,N,1,B,437,M_ID_00fcbdad4f,-10,-0.67177524,2017-04-06 15:55:08,2.0,18,15
Y,C_ID_b82176a13c,-1,Y,1,B,879,M_ID_9139332ccc,0,-0.54573286,2018-02-15 16:18:14,,-1,29
Y,C_ID_b82176a13c,200,N,1,B,705,M_ID_d8f4e66394,-11,-0.4286012,2017-03-11 21:22:52,2.0,18,33
Y,C_ID_b82176a13c,200,N,1,B,437,M_ID_00fcbdad4f,-10,-0.39663981,2017-04-13 11:00:00,2.0,18,15
Y,C_ID_b82176a13c,200,N,1,B,78,M_ID_adf7dc1866,-11,6.01502251,2017-03-30 20:59:54,2.0,18,23
Y,C_ID_b82176a13c,200,N,1,B,437,M_ID_00fcbdad4f,-10,-0.53503398,2017-04-26 16:39:58,2.0,18,15
Y,C_ID_b82176a13c,200,N,1,B,363,M_ID_101d9ebb1d,-7,0.07955035,2017-07-01 08:52:45,2.0,18,18
Y,C_ID_b82176a13c,-1,Y,3,C,879,M_ID_9139332ccc,0,-0.52421489,2018-02-15 20:15:11,,-1,29
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_e77863747f,-11,0.5697903,2017-03-30 20:59:22,2.0,18,21
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_2d44bb94ba,-10,-0.56658965,2017-04-05 16:27:15,2.0,18,21
Y,C_ID_b82176a13c,200,N,1,B,45,M_ID_c76d36426e,-8,-0.29010184,2017-06-02 17:37:33,2.0,18,18
Y,C_ID_b82176a13c,200,N,1,B,45,M_ID_c76d36426e,0,0.12012194,2018-02-08 09:49:33,2.0,18,18
Y,C_ID_b82176a13c,200,N,5,C,40,M_ID_ad6771e681,-1,3.00972015,2018-01-05 18:30:46,2.0,18,21
Y,C_ID_b82176a13c,200,N,1,B,437,M_ID_00fcbdad4f,-10,-0.69266209,2017-04-20 09:26:34,2.0,18,15
Y,C_ID_b82176a13c,200,N,1,B,437,M_ID_d8f4e66394,-2,-0.44801545,2017-12-31 07:29:01,2.0,18,15
Y,C_ID_b82176a13c,200,N,1,B,40,M_ID_526533010a,-7,0.57542524,2017-07-22 11:44:31,2.0,18,21
Y,C_ID_b82176a13c,200,N,3,C,45,M_ID_eb4ce5d7a6,-9,0.21046132,2017-05-03 16:40:12,2.0,18,18
Y,C_ID_b82176a13c,200,N,1,B,373,M_ID_1e2d79ca4a,-8,0.05104506,2017-06-02 14:15:08,2.0,18,18
Y,C_ID_b82176a13c,200,N,1,B,411,M_ID_526533010a,-10,-0.60310408,2017-04-06 14:54:45,2.0,18,21
Y,C_ID_b82176a13c,200,N,3,C,737,M_ID_b70c924e12,0,4.36210622,2018-02-16 17:38:31,2.0,18,18
Y,C_ID_b82176a13c,200,N,1,B,45,M_ID_45daf10a42,-10,-0.42383779,2017-04-01 08:46:40,2.0,18,18
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_2d44bb94ba,-10,-0.52151012,2017-04-13 16:19:15,2.0,18,21
Y,C_ID_b82176a13c,200,N,2,C,363,M_ID_101d9ebb1d,-11,0.00441779,2017-03-10 20:31:40,2.0,18,18
Y,C_ID_b82176a13c,200,N,5,C,437,M_ID_00fcbdad4f,-11,0.38008059,2017-03-31 18:27:10,2.0,18,15
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_2d44bb94ba,-10,0.43987108,2017-04-25 17:21:32,2.0,18,21
Y,C_ID_b82176a13c,200,N,6,C,411,M_ID_3763fbf70c,-2,-0.34269463,2017-12-14 17:02:00,2.0,18,21
Y,C_ID_b82176a13c,200,N,4,C,206,M_ID_dfe59a5f4c,-5,1.50706897,2017-09-16 13:58:51,2.0,18,1
Y,C_ID_b82176a13c,200,N,1,B,437,M_ID_d8f4e66394,-2,-0.56376467,2017-12-31 06:19:16,2.0,18,15
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_2d44bb94ba,-10,-0.52601807,2017-04-18 16:12:52,2.0,18,21
Y,C_ID_b82176a13c,200,N,1,B,307,M_ID_30a4b3a531,-9,-0.59664268,2017-05-03 10:27:44,2.0,18,19
Y,C_ID_b82176a13c,200,N,1,B,68,M_ID_487e7cbaf0,-8,0.40652725,2017-06-17 14:43:48,2.0,18,27
Y,C_ID_b82176a13c,200,N,1,B,222,M_ID_0e19c238f6,-11,-0.3126416,2017-03-31 13:03:10,2.0,18,21
Y,C_ID_b82176a13c,200,N,1,B,411,M_ID_526533010a,-11,0.00441779,2017-03-11 15:18:13,2.0,18,21
Y,C_ID_b82176a13c,200,N,6,C,411,M_ID_00fcbdad4f,-7,2.09310293,2017-07-19 14:43:34,2.0,18,21
Y,C_ID_b82176a13c,200,N,4,C,333,M_ID_d81569ddfd,-4,0.45521315,2017-10-02 13:12:11,2.0,18,10
Y,C_ID_e4ec05d465,87,N,0,A,705,M_ID_a3ee416a9f,-2,-0.71986007,2017-09-13 00:39:12,3.0,11,33
Y,C_ID_e4ec05d465,87,N,0,A,683,M_ID_1c812f10d8,-3,-0.70047587,2017-08-31 12:46:34,3.0,11,34
Y,C_ID_e4ec05d465,87,N,0,A,307,M_ID_740863b892,-4,-0.71084417,2017-07-29 19:45:45,3.0,11,19
Y,C_ID_e4ec05d465,87,N,0,A,307,M_ID_2380d902ce,-4,-0.71986007,2017-07-30 01:41:41,3.0,11,19
N,C_ID_e4ec05d465,87,N,0,A,705,M_ID_45e0428325,-3,-0.72436803,2017-08-07 07:57:34,3.0,11,33
Y,C_ID_e4ec05d465,87,N,0,A,554,M_ID_629e6f07c9,-2,-0.70773368,2017-09-09 06:16:55,3.0,11,25
Y,C_ID_e4ec05d465,87,N,0,A,560,M_ID_9a5d10c662,0,-0.72962731,2017-11-30 15:00:32,3.0,11,34
Y,C_ID_e4ec05d465,87,N,0,A,554,M_ID_629e6f07c9,-2,-0.69452538,2017-09-11 06:14:09,3.0,11,25
Y,C_ID_e4ec05d465,87,N,0,A,108,M_ID_f5892e0f45,-4,-0.70043079,2017-07-29 13:55:24,3.0,11,34
N,C_ID_e4ec05d465,87,N,0,A,307,M_ID_2380d902ce,0,-0.57861086,2017-11-30 15:19:39,3.0,11,19
Y,C_ID_e4ec05d465,87,N,0,A,842,M_ID_4ce167aaf2,-4,-0.7171553,2017-07-30 01:36:30,3.0,11,37
Y,C_ID_e4ec05d465,87,N,0,A,307,M_ID_1d32b779c1,-2,-0.71279761,2017-09-11 06:38:51,3.0,11,19
N,C_ID_e4ec05d465,87,N,0,A,80,M_ID_2e7a9b77d3,-4,-0.70949178,2017-07-06 16:58:54,3.0,11,37
Y,C_ID_e4ec05d465,87,N,0,A,705,M_ID_a3ee416a9f,-3,-0.70182826,2017-08-28 15:28:49,3.0,11,33
Y,C_ID_e4ec05d465,87,N,0,A,278,M_ID_63784c212f,-2,-0.73203155,2017-09-01 16:27:17,3.0,11,37
Y,C_ID_e4ec05d465,87,N,0,A,414,M_ID_bc4b3f009f,-2,-0.73037863,2017-09-30 09:16:21,3.0,11,29
Y,C_ID_e4ec05d465,87,N,0,A,278,M_ID_c8f44ec011,-3,-0.71535212,2017-08-16 12:06:39,3.0,11,37
Y,C_ID_e4ec05d465,87,N,0,A,554,M_ID_629e6f07c9,-2,-0.70483356,2017-09-30 07:49:21,3.0,11,25
Y,C_ID_e4ec05d465,69,N,0,A,879,M_ID_00a6ca8a8a,0,-0.52902337,2017-11-02 18:22:49,1.0,9,29
Y,C_ID_e4ec05d465,87,N,0,A,278,M_ID_63784c212f,-2,-0.68358607,2017-09-09 20:40:18,3.0,11,37
N,C_ID_e4ec05d465,87,N,0,A,705,M_ID_a3ee416a9f,-3,-0.71439042,2017-08-02 14:53:30,3.0,11,33
Y,C_ID_e4ec05d465,87,N,0,A,560,M_ID_9a5d10c662,-4,-0.72196379,2017-07-21 11:26:54,3.0,11,34
Y,C_ID_e4ec05d465,87,N,0,A,80,M_ID_d112d554f3,-2,-0.72001034,2017-09-01 19:02:21,3.0,11,37
Y,C_ID_e4ec05d465,87,N,0,A,683,M_ID_169f15353e,-2,-0.69281235,2017-09-10 08:17:19,3.0,11,34
Y,C_ID_e4ec05d465,87,N,0,A,705,M_ID_45e0428325,-2,-0.72492401,2017-09-30 19:00:17,3.0,11,33
Y,C_ID_e4ec05d465,87,N,0,A,705,M_ID_45e0428325,-1,-0.67524636,2017-10-04 11:23:15,3.0,11,33
Y,C_ID_e4ec05d465,87,N,0,A,554,M_ID_629e6f07c9,-2,-0.65674872,2017-09-09 05:31:44,3.0,11,25
Y,C_ID_e4ec05d465,87,N,0,A,683,M_ID_169f15353e,-2,-0.684112,2017-09-03 04:32:01,3.0,11,34
Y,C_ID_e4ec05d465,87,N,0,A,80,M_ID_735b2a943d,-1,-0.72136273,2017-10-07 22:21:23,3.0,11,37
N,C_ID_e4ec05d465,87,N,0,A,307,M_ID_2380d902ce,0,-0.57861086,2017-11-30 15:20:08,3.0,11,19
Y,C_ID_e4ec05d465,87,N,0,A,560,M_ID_9a5d10c662,0,-0.70588542,2017-11-30 14:49:49,3.0,11,34
Y,C_ID_e4ec05d465,87,N,0,A,705,M_ID_45e0428325,-1,-0.6527667,2017-10-04 18:18:24,3.0,11,33
Y,C_ID_e4ec05d465,87,N,0,A,705,M_ID_a3ee416a9f,-4,-0.73488659,2017-07-06 21:05:28,3.0,11,33
Y,C_ID_e4ec05d465,69,N,0,A,879,M_ID_00a6ca8a8a,-2,-0.72421776,2017-09-29 11:56:56,1.0,9,29
Y,C_ID_e4ec05d465,87,N,0,A,80,M_ID_d112d554f3,-3,-0.67508107,2017-08-31 16:09:53,3.0,11,37
Y,C_ID_e4ec05d465,87,N,0,A,278,M_ID_ec7de88f6a,-2,-0.6977711,2017-09-11 12:50:54,3.0,11,37
Y,C_ID_e4ec05d465,87,N,0,A,705,M_ID_b0d3c34e10,-3,-0.6482888,2017-08-04 21:45:50,3.0,11,33
